center_x,center_y,center_z,psi
-2.4550326209418394,0.9774575140626309,5.1909830056250525,0.0
-2.4692071207563187,0.9960825378228084,5.198433015129123,0.0
-2.483205183926179,1.0150240033804114,5.206009601352164,0.0
-2.4970262578318545,1.0342789196584516,5.21371156786338,0.0
-2.5106697968410145,1.053844246082442,5.221537698432977,0.0
-2.5241352623300966,1.073716893060526,5.22948675722421,0.0
-2.5374221227055846,1.0938937224713812,5.237557488988553,0.0
-2.550529853424978,1.11437154815974,5.245748619263896,0.0
-2.563457937017514,1.1351471364395442,5.254058854575818,0.0
-2.5762058631045877,1.1562172066045648,5.262486882641826,0.0
-2.5887731284199056,1.177578431446471,5.271031372578588,0.0
-2.6011592368293517,1.199227437780233,5.279690975112093,0.0
-2.6133636993505736,1.2211608069767856,5.288464322790714,0.0
-2.6253860341722906,1.2433750755028776,5.297350030201151,0.0
-2.637225766673306,1.2658667354679864,5.306346694187194,0.0
-2.6488824294412563,1.2886322351782775,5.315452894071311,0.0
-2.6603555622910546,1.3116679796974386,5.324667191878976,0.0
-2.6716447122830598,1.3349703314143706,5.333988132565748,0.0
-2.6827494337409616,1.3585356106176087,5.343414244247043,0.0
-2.69366928826937,1.382360096076389,5.3529440384305556,0.0
-2.704403844771127,1.4064400256282759,5.362576010251311,0.0
-2.7149526794643224,1.4307715967732475,5.372308638709299,0.0
-2.725315375899025,1.4553509672741647,5.382140386909666,0.0
-2.735491524973721,1.4801742557634858,5.3920697023053945,0.0
-2.7454807249514728,1.505237542356202,5.40209501694248,0.0
-2.7552825814757673,1.5305368692688166,5.412214747707527,0.0
-2.764896707586094,1.5560682414443305,5.422427296577732,0.0
-2.7743227237332144,1.5818276271831087,5.432731050873244,0.0
-2.7835602577941527,1.6078109587795302,5.443124383511812,0.0
-2.7926089450868794,1.6340141331643276,5.453605653265731,0.0
-2.801468428384715,1.6604330125525073,5.464173205021003,0.0
-2.8101383579304295,1.6870634250967615,5.474825370038705,0.0
-2.818618391450048,1.713901165546233,5.485560466218494,0.0
-2.8269081941663696,1.7409419959105974,5.496376798364239,0.0
-2.835007438812175,1.7681816461292708,5.507272658451709,0.0
-2.8429158056431554,1.7956158147457117,5.518246325898285,0.0
-2.850632982450529,1.8232401695866687,5.529296067834667,0.0
-2.85815866457337,1.8510503484462808,5.540420139378512,0.0
-2.8654925549106327,1.87904195977492,5.551616783909968,0.0
-2.8726343639328853,1.9072105833726665,5.562884233349067,0.0
-2.8795838096937363,1.9355517710873176,5.574220708434927,0.0
-2.8863406178409674,1.964061047516789,5.585624419006716,0.0
-2.8929045216273606,1.9927339107158428,5.597093564286337,0.0
-2.8992752619212343,2.021565832906994,5.608626333162798,0.0
-2.9054525872166703,2.050552261195497,5.620220904478199,0.0
-2.9114362536434433,2.0796886182883054,5.6318754473153225,0.0
-2.9172260249766486,2.108970303216874,5.64358812128675,0.0
